Region label,Raw Surface label,Region name,Hemi,Centroid R,Centroid A,Centroid S,DK Region Name,DK Overlap Ratio,AAL Region Name,AAL Overlap Ratio,HarvardOxford Region Name,HarvardOxford Overlap Ratio,MICCAI Region Name,MICCAI Overlap Ratio,BN Region Name,BN Overlap Ratio,Glasser Region Name,Glasser Overlap Ratio,Schaefer200 Region Name,Schaefer200 Overlap Ratio,Schaefer400 Region Name,Schaefer400 Overlap Ratio,Yeo7 Region Name,Yeo7 Overlap Ratio,Yeo17 Region Name,Yeo17 Overlap Ratio
1309,1569222,lh__parahippocampal__31,Left,-30,-20,-28,lh_parahippocampal,1,Fusiform_L,0.685897436,"Parahippocampal Gyrus, anterior division_Left",0.647435897,Left_PHG,0.487179487,L_A35/36c,0.506410256,L_PeEc_ROI,1,7Networks_LH_Default_PHC_1,0.519230769,7Networks_LH_Vis_2,0.403846154,Left Limbic,0.974358974,Left Limbic A,0.666666667
1310,1085113,lh__parahippocampal__32,Left,-17,-31,-13,lh_parahippocampal,1,Fusiform_L,0.0625,"Parahippocampal Gyrus, posterior division_Left",0.859375,Left_PHG,0.59375,L_TH,0.453125,L_PreS_ROI,0.71875,7Networks_LH_Default_PHC_1,0.875,7Networks_LH_Vis_7,0.875,Left Visual,0.515625,Left Default C,0.90625
1311,15285596,lh__parahippocampal__33,Left,-30,-36,-14,lh_parahippocampal,1,Fusiform_L,0.13559322,"Parahippocampal Gyrus, posterior division_Left",0.881355932,Left_PHG,0.516949153,L_TL,0.779661017,L_PreS_ROI,0,7Networks_LH_Default_PHC_1,1,7Networks_LH_Vis_2,1,Left Default,0.677966102,Left Default C,1
1312,5711823,lh__parahippocampal__34,Left,-18,-41,-11,lh_parahippocampal,1,Lingual_L,0.481481481,Lingual Gyrus_Left,0.580246914,Left_LiG,0.901234568,L_TH,0.950617284,L_VMV1_ROI,0,7Networks_LH_Vis_1,0.851851852,7Networks_LH_Vis_7,0.975308642,Left Visual,1,Left Visual Peripheral (Visual B),0.777777778
1313,12314709,lh__parahippocampal__35,Left,-18,-28,-18,lh_parahippocampal,1,Fusiform_L,0.079545455,"Parahippocampal Gyrus, posterior division_Left",0.829545455,Left_PHG,0.636363636,L_A35/36c,0.443181818,L_PreS_ROI,0.602272727,7Networks_LH_Default_PHC_1,0.943181818,7Networks_LH_Vis_7,0.545454545,Left Default,0.954545455,Left Default C,0.954545455
1314,8185122,lh__parahippocampal__36,Left,-31,-23,-24,lh_parahippocampal,1,Fusiform_L,0.252427184,"Parahippocampal Gyrus, posterior division_Left",0.349514563,Left_PHG,0.417475728,L_TL,0.601941748,L_PeEc_ROI,0.514563107,7Networks_LH_Default_PHC_1,0.980582524,7Networks_LH_Vis_2,0.980582524,Left Limbic,0.398058252,Left Default C,0.932038835
1315,7126914,lh__parahippocampal__37,Left,-23,-40,-9,lh_parahippocampal,1,Fusiform_L,0.064220183,Lingual Gyrus_Left,0.348623853,Left_LiG,0.504587156,L_TH,0.633027523,L_VMV1_ROI,0,7Networks_LH_Default_PHC_1,0.95412844,7Networks_LH_Vis_7,0.944954128,Left Visual,0.981651376,Left Default C,0.926605505
1316,14528219,lh__parahippocampal__38,Left,-18,-20,-23,lh_parahippocampal,1,Fusiform_L,0,"Parahippocampal Gyrus, anterior division_Left",0.951807229,Left_PHG,0.578313253,L_A28/34,0.590361446,L_PreS_ROI,0.56626506,7Networks_LH_Default_PHC_1,0.855421687,7Networks_LH_Limbic_TempPole_8,0.855421687,Left Limbic,0.445783133,Left Default C,0.855421687
1317,13186997,lh__parahippocampal__39,Left,-12,-37,-6,lh_parahippocampal,1,Lingual_L,0.935064935,"Parahippocampal Gyrus, posterior division_Left",0.636363636,Left_PHG,0.584415584,L_TH,0.506493506,L_PreS_ROI,0.961038961,7Networks_LH_Vis_6,0.766233766,7Networks_LH_Vis_13,0.766233766,Left Visual,0.753246753,Left Visual Peripheral (Visual B),0.662337662
1318,12593210,lh__parahippocampal__40,Left,-31,-26,-21,lh_parahippocampal,1,Fusiform_L,0.12962963,"Parahippocampal Gyrus, posterior division_Left",0.638888889,Left_PHG,0.509259259,L_TL,0.444444444,L_TF_ROI,0,7Networks_LH_Default_PHC_1,0.953703704,7Networks_LH_Vis_2,0.953703704,Left Visual,0.314814815,Left Default C,0.953703704
1319,4177399,lh__parahippocampal__41,Left,-29,-38,-12,lh_parahippocampal,1,Fusiform_L,0.107692308,"Parahippocampal Gyrus, posterior division_Left",0.746153846,Left_PHG,0.384615385,L_TL,0.753846154,L_VVC_ROI,0,7Networks_LH_Default_PHC_1,0.953846154,7Networks_LH_Vis_2,0.946153846,Left Visual,0.607692308,Left Default C,0.953846154
1320,11420682,lh__paracentral__1,Left,-14,-28,41,lh_paracentral,1,Cingulum_Mid_L,0.776119403,Precentral Gyrus_Left,0.492537313,Left_MPrG,0.626865672,L_A23c,0.925373134,L_5mv_ROI,1,7Networks_LH_SalVentAttn_Med_2,1,7Networks_LH_SalVentAttn_Med_3,1,Left Salience / Ventral Attention,1,Left Salience / Ventral Attention A,1
1321,8701344,lh__paracentral__2,Left,-2,-39,61,lh_paracentral,1,Precuneus_L,0.381679389,Postcentral Gyrus_Left,0.832061069,Left_MPoG,0.732824427,L_A1/2/3ll,0.824427481,L_5m_ROI,1,7Networks_LH_SomMot_15,0.93129771,7Networks_LH_SomMot_33,0.633587786,Left Somatomotor,0.946564885,Left Somatomotor A,0.946564885
1322,15403830,lh__paracentral__3,Left,-2,-17,53,lh_paracentral,1,Supp_Motor_Area_L,1,Precentral Gyrus_Left,0.99047619,Left_MPrG,0.447619048,L_A4ll,0.876190476,L_24dd_ROI,1,7Networks_LH_SomMot_8,0.952380952,7Networks_LH_SomMot_25,0.457142857,Left Somatomotor,0.971428571,Left Somatomotor A,0.971428571
1323,7336782,lh__paracentral__4,Left,-13,-40,67,lh_paracentral,1,Precuneus_L,0.929824561,Postcentral Gyrus_Left,1,Left_MPoG,0.280701754,L_A1/2/3ll,0.666666667,L_5L_ROI,1,7Networks_LH_SomMot_15,0.368421053,7Networks_LH_SomMot_32,0.368421053,Left Somatomotor,0.368421053,Left Somatomotor A,0.368421053
1324,698497,lh__paracentral__5,Left,-2,-15,63,lh_paracentral,1,Supp_Motor_Area_L,0.75862069,Precentral Gyrus_Left,0.931034483,Left_SMC,0.431034483,L_A4ll,0.620689655,L_6mp_ROI,1,7Networks_LH_SomMot_15,0.793103448,7Networks_LH_SomMot_25,0.879310345,Left Somatomotor,1,Left Somatomotor A,1
1325,2363601,lh__paracentral__6,Left,-16,-33,41,lh_paracentral,1,Cingulum_Mid_L,0.44,Precentral Gyrus_Left,0.28,Left_MPrG,0.52,L_A1/2/3ll,0.5,L_5mv_ROI,0.74,7Networks_LH_SalVentAttn_Med_2,1,7Networks_LH_SalVentAttn_Med_3,0.96,Left Salience / Ventral Attention,1,Left Salience / Ventral Attention A,1
1326,2746997,lh__paracentral__7,Left,-5,-18,72,lh_paracentral,1,Paracentral_Lobule_L,1,Precentral Gyrus_Left,0.863157895,Left_MPrG,0.568421053,L_A4ll,0.968421053,L_6mp_ROI,0.631578947,7Networks_LH_SomMot_15,0.926315789,7Networks_LH_SomMot_33,0.926315789,Left Somatomotor,0.926315789,Left Somatomotor A,0.926315789
1327,6997410,lh__paracentral__8,Left,-12,-16,44,lh_paracentral,1,Cingulum_Mid_L,0.815789474,Precentral Gyrus_Left,0.421052632,Left_MCgG,0.197368421,L_A23c,0.75,L_24dd_ROI,1,7Networks_LH_SomMot_8,1,7Networks_LH_SomMot_18,1,Left Somatomotor,1,Left Somatomotor A,1
1328,14539000,lh__paracentral__9,Left,-11,-33,48,lh_paracentral,1,Cingulum_Mid_L,0.715686275,Precentral Gyrus_Left,0.892156863,Left_MPrG,0.852941176,L_A1/2/3ll,0.666666667,L_5mv_ROI,0.735294118,7Networks_LH_SalVentAttn_Med_2,0.980392157,7Networks_LH_SalVentAttn_Med_3,0.715686275,Left Salience / Ventral Attention,0.676470588,Left Salience / Ventral Attention A,0.656862745
1329,8380570,lh__paracentral__10,Left,-6,-22,65,lh_paracentral,1,Paracentral_Lobule_L,1,Precentral Gyrus_Left,0.603773585,Left_MPrG,0.490566038,L_A4ll,1,L_4_ROI,1,7Networks_LH_SomMot_15,0.811320755,7Networks_LH_SomMot_24,0.452830189,Left Somatomotor,0.811320755,Left Somatomotor A,0.811320755
1330,1041820,lh__paracentral__11,Left,-15,-40,52,lh_paracentral,1,Cingulum_Mid_L,0.738461538,Postcentral Gyrus_Left,0.938461538,Left_MPoG,0.507692308,L_A5m,0.615384615,L_5mv_ROI,1,7Networks_LH_SalVentAttn_Med_2,0.938461538,7Networks_LH_SalVentAttn_Med_5,0.553846154,Left Salience / Ventral Attention,0.8,Left Salience / Ventral Attention A,0.8
1331,16471617,lh__paracentral__12,Left,-9,-41,57,lh_paracentral,1,Precuneus_L,0.978494624,Postcentral Gyrus_Left,0.935483871,Left_MPoG,0.591397849,L_A1/2/3ll,0.666666667,L_5m_ROI,0.956989247,7Networks_LH_SomMot_15,0.870967742,7Networks_LH_SomMot_23,0.913978495,Left Somatomotor,0.924731183,Left Somatomotor A,0.924731183
1332,1454782,lh__paracentral__13,Left,-2,-26,70,lh_paracentral,1,Paracentral_Lobule_L,0.770642202,Precentral Gyrus_Left,1,Left_MPrG,0.80733945,L_A4ll,0.825688073,L_4_ROI,1,7Networks_LH_SomMot_15,0.889908257,7Networks_LH_SomMot_33,0.889908257,Left Somatomotor,0.889908257,Left Somatomotor A,0.889908257
1333,15523888,lh__paracentral__14,Left,-3,-18,49,lh_paracentral,1,Supp_Motor_Area_L,0.715231788,Precentral Gyrus_Left,0.860927152,Left_MPrG,0.543046358,L_A4ll,0.801324503,L_24dd_ROI,1,7Networks_LH_SomMot_8,0.933774834,7Networks_LH_SomMot_18,0.80794702,Left Somatomotor,0.940397351,Left Somatomotor A,0.940397351
1334,5848805,lh__paracentral__15,Left,-2,-29,69,lh_paracentral,1,Paracentral_Lobule_L,0.596153846,Precentral Gyrus_Left,0.990384615,Left_MPrG,0.788461538,L_A4ll,0.778846154,L_4_ROI,1,7Networks_LH_SomMot_15,0.894230769,7Networks_LH_SomMot_33,0.884615385,Left Somatomotor,0.913461538,Left Somatomotor A,0.913461538
1335,13383923,lh__paracentral__16,Left,-7,-21,47,lh_paracentral,1,Cingulum_Mid_L,0.755555556,Precentral Gyrus_Left,0.777777778,Left_MPrG,0.733333333,L_A4ll,0.477777778,L_24dd_ROI,1,7Networks_LH_SomMot_8,0.988888889,7Networks_LH_SomMot_18,0.988888889,Left Somatomotor,0.988888889,Left Somatomotor A,0.988888889
1336,9678814,lh__paracentral__17,Left,-2,-15,68,lh_paracentral,1,Paracentral_Lobule_L,0.986666667,Precentral Gyrus_Left,0.96,Left_MPrG,0.493333333,L_A4ll,0.853333333,L_6mp_ROI,1,7Networks_LH_SomMot_15,0.666666667,7Networks_LH_SomMot_33,0.666666667,Left Somatomotor,0.693333333,Left Somatomotor A,0.693333333
1337,439077,lh__paracentral__18,Left,-13,-41,63,lh_paracentral,1,Precuneus_L,0.871794872,Postcentral Gyrus_Left,1,Left_MPoG,0.538461538,L_A1/2/3ll,0.794871795,L_5L_ROI,0.923076923,7Networks_LH_SomMot_15,0.666666667,7Networks_LH_SomMot_32,0.666666667,Left Somatomotor,0.666666667,Left Somatomotor A,0.666666667
1338,3888184,lh__paracentral__19,Left,-12,-17,42,lh_paracentral,1,Cingulum_Mid_L,0.93220339,Precentral Gyrus_Left,0.457627119,Left_MCgG,0.593220339,L_A23c,0.881355932,L_24dd_ROI,1,7Networks_LH_SomMot_8,0.949152542,7Networks_LH_SomMot_18,0.949152542,Left Somatomotor,0.966101695,Left Somatomotor A,0.661016949
1339,2245872,lh__paracentral__20,Left,-3,-22,49,lh_paracentral,1,Supp_Motor_Area_L,0.519379845,Precentral Gyrus_Left,0.899224806,Left_MPrG,0.736434109,L_A4ll,0.84496124,L_24dd_ROI,1,7Networks_LH_SomMot_8,0.604651163,7Networks_LH_SomMot_18,0.496124031,Left Somatomotor,0.945736434,Left Somatomotor A,0.945736434
1340,3587208,lh__paracentral__21,Left,-3,-17,57,lh_paracentral,1,Supp_Motor_Area_L,1,Precentral Gyrus_Left,1,Left_MPrG,0.763157895,L_A4ll,0.921052632,L_6mp_ROI,1,7Networks_LH_SomMot_15,0.802631579,7Networks_LH_SomMot_25,0.592105263,Left Somatomotor,1,Left Somatomotor A,1
1341,8572463,lh__paracentral__22,Left,-14,-41,55,lh_paracentral,1,Precuneus_L,0.56,Postcentral Gyrus_Left,0.94,Left_MPoG,0.52,L_A1/2/3ll,0.54,L_5mv_ROI,1,7Networks_LH_SalVentAttn_Med_2,0.8,7Networks_LH_SalVentAttn_Med_5,0.44,Left Salience / Ventral Attention,0.62,Left Salience / Ventral Attention A,0.62
1342,7955760,lh__paracentral__23,Left,-17,-37,46,lh_paracentral,1,Cingulum_Mid_L,0.208333333,Postcentral Gyrus_Left,0.270833333,Left_MPrG,0.583333333,L_A1/2/3ll,0.854166667,L_5mv_ROI,1,7Networks_LH_SalVentAttn_Med_2,1,7Networks_LH_SalVentAttn_Med_5,1,Left Salience / Ventral Attention,1,Left Salience / Ventral Attention A,1
1343,13050250,lh__paracentral__24,Left,-5,-20,72,lh_paracentral,1,Paracentral_Lobule_L,1,Precentral Gyrus_Left,0.91588785,Left_MPrG,0.542056075,L_A4ll,0.962616822,L_4_ROI,0.822429907,7Networks_LH_SomMot_15,0.85046729,7Networks_LH_SomMot_33,0.85046729,Left Somatomotor,0.85046729,Left Somatomotor A,0.85046729
1344,15122092,lh__paracentral__25,Left,-8,-35,50,lh_paracentral,1,Paracentral_Lobule_L,0.560747664,Precentral Gyrus_Left,0.682242991,Left_MPrG,0.719626168,L_A1/2/3ll,0.925233645,L_5m_ROI,0.448598131,7Networks_LH_SalVentAttn_Med_2,0.61682243,7Networks_LH_SomMot_23,0.943925234,Left Somatomotor,0.85046729,Left Somatomotor A,0.85046729
1345,6344325,lh__paracentral__26,Left,-2,-35,62,lh_paracentral,1,Paracentral_Lobule_L,0.640776699,Precentral Gyrus_Left,0.553398058,Left_MPrG,0.582524272,L_A4ll,0.669902913,L_4_ROI,0.786407767,7Networks_LH_SomMot_15,0.990291262,7Networks_LH_SomMot_33,0.990291262,Left Somatomotor,0.990291262,Left Somatomotor A,0.990291262
1346,8148596,lh__paracentral__27,Left,-17,-36,42,lh_paracentral,1,Cingulum_Mid_L,0.432432432,Precentral Gyrus_Left,0.054054054,Left_MPrG,0.324324324,L_A1/2/3ll,0.756756757,L_5mv_ROI,0.648648649,7Networks_LH_SalVentAttn_Med_2,1,7Networks_LH_SalVentAttn_Med_5,0.810810811,Left Salience / Ventral Attention,1,Left Salience / Ventral Attention A,1
1347,13919079,lh__paracentral__28,Left,-4,-21,68,lh_paracentral,1,Paracentral_Lobule_L,1,Precentral Gyrus_Left,0.88372093,Left_MPrG,0.651162791,L_A4ll,0.906976744,L_4_ROI,1,7Networks_LH_SomMot_15,0.825581395,7Networks_LH_SomMot_33,0.825581395,Left Somatomotor,0.825581395,Left Somatomotor A,0.825581395
1348,8024042,lh__paracentral__29,Left,-2,-40,69,lh_paracentral,1,Paracentral_Lobule_L,0.364583333,Postcentral Gyrus_Left,0.927083333,Left_MPoG,0.770833333,L_A1/2/3ll,0.916666667,L_5m_ROI,0.6875,7Networks_LH_SomMot_15,0.822916667,7Networks_LH_SomMot_32,0.802083333,Left Somatomotor,0.854166667,Left Somatomotor A,0.854166667
1349,13609711,lh__paracentral__30,Left,-14,-24,39,lh_paracentral,1,Cingulum_Mid_L,0.365384615,"Cingulate Gyrus, posterior division_Left",0.326923077,Left_MPrG,0.461538462,L_A23c,0.855769231,L_5mv_ROI,0.884615385,7Networks_LH_SalVentAttn_Med_2,1,7Networks_LH_SalVentAttn_Med_3,1,Left Salience / Ventral Attention,1,Left Salience / Ventral Attention A,1
1350,952373,lh__paracentral__31,Left,-5,-15,72,lh_paracentral,1,Paracentral_Lobule_L,0.878378378,Precentral Gyrus_Left,0.945945946,Left_MPrG,0.351351351,L_A4ll,0.783783784,L_6mp_ROI,1,7Networks_LH_SomMot_15,1,7Networks_LH_SomMot_33,1,Left Somatomotor,1,Left Somatomotor A,1
1351,86908,lh__paracentral__32,Left,-15,-30,40,lh_paracentral,1,Cingulum_Mid_L,0.53125,Precentral Gyrus_Left,0.34375,Left_MPrG,0.578125,L_A23c,0.671875,L_5mv_ROI,0.984375,7Networks_LH_SalVentAttn_Med_2,1,7Networks_LH_SalVentAttn_Med_3,1,Left Salience / Ventral Attention,1,Left Salience / Ventral Attention A,1
1352,10525891,lh__paracentral__33,Left,-4,-27,53,lh_paracentral,1,Paracentral_Lobule_L,0.935779817,Precentral Gyrus_Left,0.990825688,Left_MPrG,0.697247706,L_A4ll,0.917431193,L_4_ROI,0.798165138,7Networks_LH_SomMot_15,0.926605505,7Networks_LH_SomMot_24,0.926605505,Left Somatomotor,0.944954128,Left Somatomotor A,0.944954128
1353,1470630,lh__paracentral__34,Left,-13,-20,40,lh_paracentral,1,Cingulum_Mid_L,0.633333333,Precentral Gyrus_Left,0.366666667,Left_MCgG,0.45,L_A23c,0.833333333,L_24dd_ROI,0.616666667,7Networks_LH_SalVentAttn_Med_2,0.866666667,7Networks_LH_SalVentAttn_Med_3,0.866666667,Left Salience / Ventral Attention,0.816666667,Left Salience / Ventral Attention A,0.983333333
1354,11386450,lh__paracentral__35,Left,-4,-31,56,lh_paracentral,1,Paracentral_Lobule_L,0.942307692,Precentral Gyrus_Left,0.932692308,Left_MPrG,0.730769231,L_A4ll,0.644230769,L_4_ROI,1,7Networks_LH_SomMot_15,0.903846154,7Networks_LH_SomMot_24,0.826923077,Left Somatomotor,0.903846154,Left Somatomotor A,0.903846154
1355,2712917,lh__paracentral__36,Left,-4,-43,69,lh_paracentral,1,Precuneus_L,0.952755906,Postcentral Gyrus_Left,0.921259843,Left_MPoG,0.874015748,L_A1/2/3ll,0.937007874,L_5m_ROI,0.582677165,7Networks_LH_SomMot_15,0.921259843,7Networks_LH_SomMot_32,0.921259843,Left Somatomotor,0.94488189,Left Somatomotor A,0.94488189
1356,6404106,lh__paracentral__37,Left,-11,-39,55,lh_paracentral,1,Precuneus_L,0.6,Postcentral Gyrus_Left,0.9,Left_MPoG,0.7,L_A1/2/3ll,0.8125,L_5m_ROI,0.5375,7Networks_LH_SomMot_15,0.6875,7Networks_LH_SomMot_23,0.9125,Left Somatomotor,0.8375,Left Somatomotor A,0.8375
1357,6658171,lh__paracentral__38,Left,-5,-26,48,lh_paracentral,1,Cingulum_Mid_L,0.691489362,Precentral Gyrus_Left,0.819148936,Left_MPrG,0.882978723,L_A4ll,0.574468085,L_24dd_ROI,1,7Networks_LH_SomMot_8,0.457446809,7Networks_LH_SomMot_18,0.457446809,Left Somatomotor,0.829787234,Left Somatomotor A,0.829787234
1358,5228153,lh__paracentral__39,Left,-7,-22,61,lh_paracentral,1,Paracentral_Lobule_L,0.959459459,Precentral Gyrus_Left,0.648648649,Left_MPrG,0.662162162,L_A4ll,1,L_4_ROI,1,7Networks_LH_SomMot_15,0.810810811,7Networks_LH_SomMot_24,0.810810811,Left Somatomotor,0.810810811,Left Somatomotor A,0.810810811
1359,1505338,lh__paracentral__40,Left,-16,-39,49,lh_paracentral,1,Cingulum_Mid_L,0.409836066,Postcentral Gyrus_Left,0.770491803,Left_MPrG,0.180327869,L_A1/2/3ll,0.491803279,L_5mv_ROI,1,7Networks_LH_SalVentAttn_Med_2,0.93442623,7Networks_LH_SalVentAttn_Med_5,0.721311475,Left Salience / Ventral Attention,0.93442623,Left Salience / Ventral Attention A,0.93442623
1360,5755427,lh__paracentral__41,Left,-11,-27,45,lh_paracentral,1,Cingulum_Mid_L,0.956521739,Precentral Gyrus_Left,0.869565217,Left_MPrG,0.804347826,L_A23c,0.576086957,L_24dd_ROI,0.52173913,7Networks_LH_SalVentAttn_Med_2,0.913043478,7Networks_LH_SalVentAttn_Med_3,0.836956522,Left Salience / Ventral Attention,0.597826087,Left Salience / Ventral Attention A,0.597826087
1361,7096877,lh__paracentral__42,Left,-5,-20,65,lh_paracentral,1,Paracentral_Lobule_L,1,Precentral Gyrus_Left,0.827586207,Left_MPrG,0.603448276,L_A4ll,1,L_4_ROI,0.948275862,7Networks_LH_SomMot_15,0.862068966,7Networks_LH_SomMot_33,0.620689655,Left Somatomotor,0.862068966,Left Somatomotor A,0.862068966
1362,14917824,lh__paracentral__43,Left,-11,-42,60,lh_paracentral,1,Precuneus_L,0.898305085,Postcentral Gyrus_Left,1,Left_MPoG,0.576271186,L_A1/2/3ll,0.813559322,L_5L_ROI,0.525423729,7Networks_LH_SomMot_15,0.847457627,7Networks_LH_SomMot_23,0.559322034,Left Somatomotor,0.847457627,Left Somatomotor A,0.847457627
1363,3516746,lh__paracentral__44,Left,-5,-15,50,lh_paracentral,1,Supp_Motor_Area_L,0.931506849,Precentral Gyrus_Left,0.643835616,Left_SMC,0.547945205,L_A4ll,0.575342466,L_24dd_ROI,1,7Networks_LH_SomMot_8,0.931506849,7Networks_LH_SomMot_18,0.876712329,Left Somatomotor,0.931506849,Left Somatomotor A,0.931506849
1364,12964334,lh__paracentral__45,Left,-3,-28,60,lh_paracentral,1,Paracentral_Lobule_L,1,Precentral Gyrus_Left,0.976744186,Left_MPrG,0.76744186,L_A4ll,0.798449612,L_4_ROI,1,7Networks_LH_SomMot_15,0.914728682,7Networks_LH_SomMot_24,0.775193798,Left Somatomotor,0.914728682,Left Somatomotor A,0.914728682
1365,2569443,lh__paracentral__46,Left,-7,-37,53,lh_paracentral,1,Cingulum_Mid_L,0.579365079,Postcentral Gyrus_Left,0.476190476,Left_MPrG,0.365079365,L_A1/2/3ll,0.777777778,L_5m_ROI,1,7Networks_LH_SomMot_15,0.857142857,7Networks_LH_SomMot_23,0.984126984,Left Somatomotor,0.984126984,Left Somatomotor A,0.984126984
1366,15316362,lh__paracentral__47,Left,-3,-21,60,lh_paracentral,1,Supp_Motor_Area_L,0.50877193,Precentral Gyrus_Left,1,Left_MPrG,0.745614035,L_A4ll,0.842105263,L_4_ROI,0.850877193,7Networks_LH_SomMot_15,0.964912281,7Networks_LH_SomMot_24,0.964912281,Left Somatomotor,0.964912281,Left Somatomotor A,0.964912281
1367,11707095,lh__paracentral__48,Left,-3,-35,52,lh_paracentral,1,Paracentral_Lobule_L,0.704697987,Precentral Gyrus_Left,0.771812081,Left_MPrG,0.657718121,L_A1/2/3ll,0.899328859,L_4_ROI,0.516778523,7Networks_LH_SomMot_15,0.906040268,7Networks_LH_SomMot_24,0.476510067,Left Somatomotor,0.919463087,Left Somatomotor A,0.919463087
1368,12011908,lh__paracentral__49,Left,-8,-42,70,lh_paracentral,1,Precuneus_L,0.86,Postcentral Gyrus_Left,1,Left_MPoG,0.486666667,L_A1/2/3ll,0.873333333,L_1_ROI,0.52,7Networks_LH_SomMot_15,0.886666667,7Networks_LH_SomMot_32,0.886666667,Left Somatomotor,0.886666667,Left Somatomotor A,0.886666667
1369,16135791,lh__paracentral__50,Left,-3,-21,55,lh_paracentral,1,Supp_Motor_Area_L,0.525547445,Precentral Gyrus_Left,1,Left_MPrG,0.846715328,L_A4ll,0.99270073,L_24dd_ROI,0.781021898,7Networks_LH_SomMot_15,0.788321168,7Networks_LH_SomMot_24,0.927007299,Left Somatomotor,0.98540146,Left Somatomotor A,0.98540146
1370,4704586,lh__paracentral__51,Left,-5,-24,52,lh_paracentral,1,Paracentral_Lobule_L,0.874015748,Precentral Gyrus_Left,0.850393701,Left_MPrG,0.551181102,L_A4ll,0.88976378,L_24dd_ROI,0.74015748,7Networks_LH_SomMot_15,0.834645669,7Networks_LH_SomMot_24,0.834645669,Left Somatomotor,0.94488189,Left Somatomotor A,0.94488189
1371,8463406,lh__paracentral__52,Left,-12,-40,71,lh_paracentral,1,Precuneus_L,0.5,Postcentral Gyrus_Left,1,Left_PoG,0.605263158,L_A1/2/3ll,0.644736842,L_5L_ROI,1,7Networks_LH_SomMot_15,0.657894737,7Networks_LH_SomMot_32,0.657894737,Left Somatomotor,0.710526316,Left Somatomotor A,0.710526316
1372,1917781,lh__paracentral__53,Left,-12,-25,43,lh_paracentral,1,Cingulum_Mid_L,0.946236559,Precentral Gyrus_Left,0.688172043,Left_MPrG,0.731182796,L_A23c,0.741935484,L_5mv_ROI,0.795698925,7Networks_LH_SalVentAttn_Med_2,0.956989247,7Networks_LH_SalVentAttn_Med_3,0.956989247,Left Salience / Ventral Attention,0.956989247,Left Salience / Ventral Attention A,0.956989247
1373,15255000,lh__paracentral__54,Left,-7,-23,47,lh_paracentral,1,Cingulum_Mid_L,0.829268293,Precentral Gyrus_Left,0.756097561,Left_MPrG,0.743902439,L_A23c,0.426829268,L_24dd_ROI,1,7Networks_LH_SomMot_8,0.792682927,7Networks_LH_SomMot_18,0.792682927,Left Somatomotor,0.804878049,Left Somatomotor A,0.804878049
1374,3050189,lh__paracentral__55,Left,-4,-18,68,lh_paracentral,1,Paracentral_Lobule_L,1,Precentral Gyrus_Left,0.914285714,Left_MPrG,0.571428571,L_A4ll,0.957142857,L_4_ROI,0.9,7Networks_LH_SomMot_15,0.628571429,7Networks_LH_SomMot_33,0.628571429,Left Somatomotor,0.657142857,Left Somatomotor A,0.657142857
1375,12268301,lh__paracentral__56,Left,-3,-24,65,lh_paracentral,1,Paracentral_Lobule_L,0.935779817,Precentral Gyrus_Left,0.981651376,Left_MPrG,0.844036697,L_A4ll,0.889908257,L_4_ROI,1,7Networks_LH_SomMot_15,1,7Networks_LH_SomMot_33,0.944954128,Left Somatomotor,1,Left Somatomotor A,1
