Region label,Region name,Hemi,Centroid R,Centroid A,Centroid S,AAL_Subcortical Region Label,AAL_Subcortical Region Name,AAL_Subcortical Overlap Ratio,AAL_Subcortical Centroid R,AAL_Subcortical Centroid A,AAL_Subcortical Centroid S,BN_Subcortical Region Label,BN_Subcortical Region Name,BN_Subcortical Overlap Ratio,BN_Subcortical Centroid R,BN_Subcortical Centroid A,BN_Subcortical Centroid S,HarvardOxford_Subcortical Region Label,HarvardOxford_Subcortical Region Name,HarvardOxford_Subcortical Overlap Ratio,HarvardOxford_Subcortical Centroid R,HarvardOxford_Subcortical Centroid A,HarvardOxford_Subcortical Centroid S,Tianye Region Label,Tianye Region Name,Tianye Overlap Ratio,Tianye Centroid R,Tianye Centroid A,Tianye Centroid S
1235,R__mPMtha__19,Right,18,-10,10,7102,Thalamus_R,0.044444444444444446,12,-19,6,234,R_mPMtha,1.0,12,-14,1,15,Right_Thalamus,0.4444444444444444,11,-18,7,10,THA-VAs-rh,0.7777777777777778,10.0,-10.0,12.0
1236,R__mPMtha__20,Right,18,-12,6,7102,Thalamus_R,0.7,12,-19,6,234,R_mPMtha,1.0,12,-14,1,15,Right_Thalamus,0.54,11,-18,7,3,THA-VAip-rh,0.66,8.0,-14.0,4.0
1237,R__mPMtha__21,Right,9,-12,-3,7102,Thalamus_R,0.5423728813559322,12,-19,6,234,R_mPMtha,1.0,12,-14,1,15,Right_Thalamus,0.3220338983050847,11,-18,7,3,THA-VAip-rh,0.4406779661016949,8.0,-14.0,4.0
1238,R__mPMtha__22,Right,5,-20,-4,7102,Thalamus_R,0.2549019607843137,12,-19,6,234,R_mPMtha,1.0,12,-14,1,15,Right_Thalamus,0.23529411764705882,11,-18,7,3,THA-VAip-rh,0.11764705882352941,8.0,-14.0,4.0
1239,R__mPMtha__23,Right,7,-16,-4,7102,Thalamus_R,0.42592592592592593,12,-19,6,234,R_mPMtha,1.0,12,-14,1,15,Right_Thalamus,0.4444444444444444,11,-18,7,3,THA-VAip-rh,0.42592592592592593,8.0,-14.0,4.0
1240,R__mPMtha__24,Right,13,-11,0,7102,Thalamus_R,1.0,12,-19,6,234,R_mPMtha,1.0,12,-14,1,15,Right_Thalamus,0.38461538461538464,11,-18,7,3,THA-VAip-rh,0.5769230769230769,8.0,-14.0,4.0
1241,R__mPMtha__25,Right,9,-20,-3,7102,Thalamus_R,0.55,12,-19,6,234,R_mPMtha,1.0,12,-14,1,15,Right_Thalamus,0.6,11,-18,7,8,THA-VPm-rh,0.2833333333333333,10.0,-24.0,2.0
1242,R__mPMtha__26,Right,11,-16,-2,7102,Thalamus_R,0.7794117647058824,12,-19,6,234,R_mPMtha,1.0,12,-14,1,15,Right_Thalamus,0.47058823529411764,11,-18,7,3,THA-VAip-rh,0.6470588235294118,8.0,-14.0,4.0
1243,R__mPMtha__27,Right,15,-15,5,7102,Thalamus_R,1.0,12,-19,6,234,R_mPMtha,1.0,12,-14,1,15,Right_Thalamus,1.0,11,-18,7,3,THA-VAip-rh,1.0,8.0,-14.0,4.0
1244,R__mPMtha__28,Right,17,-12,1,7102,Thalamus_R,1.0,12,-19,6,234,R_mPMtha,1.0,12,-14,1,15,Right_Thalamus,0.25396825396825395,11,-18,7,3,THA-VAip-rh,0.4444444444444444,8.0,-14.0,4.0
1245,R__mPMtha__29,Right,19,-17,11,7102,Thalamus_R,0.9594594594594594,12,-19,6,234,R_mPMtha,1.0,12,-14,1,15,Right_Thalamus,0.6351351351351351,11,-18,7,12,THA-DAl-rh,0.8783783783783784,16.0,-20.0,12.0
1246,R__mPMtha__30,Right,12,-15,1,7102,Thalamus_R,1.0,12,-19,6,234,R_mPMtha,1.0,12,-14,1,15,Right_Thalamus,1.0,11,-18,7,3,THA-VAip-rh,1.0,8.0,-14.0,4.0
1267,R__Stha__1,Right,15,-24,-2,7102,Thalamus_R,0.7692307692307693,12,-19,6,236,R_Stha,1.0,18,-22,3,15,Right_Thalamus,0.9038461538461539,11,-18,7,8,THA-VPm-rh,0.46153846153846156,10.0,-24.0,2.0
1268,R__Stha__2,Right,19,-23,7,7102,Thalamus_R,1.0,12,-19,6,236,R_Stha,1.0,18,-22,3,15,Right_Thalamus,1.0,11,-18,7,9,THA-VPl-rh,0.9454545454545454,18.0,-22.0,4.0
1269,R__Stha__3,Right,19,-18,4,7102,Thalamus_R,0.9230769230769231,12,-19,6,236,R_Stha,1.0,18,-22,3,15,Right_Thalamus,0.4807692307692308,11,-18,7,9,THA-VPl-rh,0.7115384615384616,18.0,-22.0,4.0
1270,R__Stha__4,Right,18,-20,8,7102,Thalamus_R,1.0,12,-19,6,236,R_Stha,1.0,18,-22,3,15,Right_Thalamus,1.0,11,-18,7,12,THA-DAl-rh,0.5,16.0,-20.0,12.0
1271,R__Stha__5,Right,20,-22,15,7102,Thalamus_R,0.5769230769230769,12,-19,6,236,R_Stha,1.0,18,-22,3,15,Right_Thalamus,0.4230769230769231,11,-18,7,12,THA-DAl-rh,0.8076923076923077,16.0,-20.0,12.0
1272,R__Stha__6,Right,12,-23,-5,7102,Thalamus_R,0.0392156862745098,12,-19,6,236,R_Stha,1.0,18,-22,3,15,Right_Thalamus,0.1568627450980392,11,-18,7,8,THA-VPm-rh,0.0392156862745098,10.0,-24.0,2.0
1273,R__Stha__7,Right,20,-19,0,7102,Thalamus_R,0.9836065573770492,12,-19,6,236,R_Stha,1.0,18,-22,3,15,Right_Thalamus,0.18032786885245902,11,-18,7,9,THA-VPl-rh,0.5409836065573771,18.0,-22.0,4.0
1274,R__Stha__8,Right,12,-23,3,7102,Thalamus_R,1.0,12,-19,6,236,R_Stha,1.0,18,-22,3,15,Right_Thalamus,1.0,11,-18,7,8,THA-VPm-rh,0.8846153846153846,10.0,-24.0,2.0
1275,R__Stha__9,Right,11,-24,-1,7102,Thalamus_R,0.9411764705882353,12,-19,6,236,R_Stha,1.0,18,-22,3,15,Right_Thalamus,0.8823529411764706,11,-18,7,8,THA-VPm-rh,0.8431372549019608,10.0,-24.0,2.0
1276,R__Stha__10,Right,23,-24,12,7102,Thalamus_R,0.5142857142857142,12,-19,6,236,R_Stha,1.0,18,-22,3,15,Right_Thalamus,0.2857142857142857,11,-18,7,12,THA-DAl-rh,0.6571428571428571,16.0,-20.0,12.0
1277,R__Stha__11,Right,16,-19,2,7102,Thalamus_R,1.0,12,-19,6,236,R_Stha,1.0,18,-22,3,15,Right_Thalamus,0.9821428571428571,11,-18,7,9,THA-VPl-rh,0.8214285714285714,18.0,-22.0,4.0
1278,R__Stha__12,Right,23,-23,4,7102,Thalamus_R,0.46153846153846156,12,-19,6,236,R_Stha,1.0,18,-22,3,15,Right_Thalamus,0.4423076923076923,11,-18,7,9,THA-VPl-rh,0.7884615384615384,18.0,-22.0,4.0
1279,R__Stha__13,Right,18,-23,3,7102,Thalamus_R,1.0,12,-19,6,236,R_Stha,1.0,18,-22,3,15,Right_Thalamus,1.0,11,-18,7,9,THA-VPl-rh,1.0,18.0,-22.0,4.0
1280,R__Stha__14,Right,17,-18,7,7102,Thalamus_R,1.0,12,-19,6,236,R_Stha,1.0,18,-22,3,15,Right_Thalamus,1.0,11,-18,7,12,THA-DAl-rh,0.6538461538461539,16.0,-20.0,12.0
1281,R__Stha__15,Right,20,-22,11,7102,Thalamus_R,0.9215686274509803,12,-19,6,236,R_Stha,1.0,18,-22,3,15,Right_Thalamus,0.8431372549019608,11,-18,7,12,THA-DAl-rh,0.9215686274509803,16.0,-20.0,12.0
1282,R__Stha__16,Right,21,-19,7,7102,Thalamus_R,0.7692307692307693,12,-19,6,236,R_Stha,1.0,18,-22,3,15,Right_Thalamus,0.36538461538461536,11,-18,7,12,THA-DAl-rh,0.4807692307692308,16.0,-20.0,12.0
1283,R__Stha__17,Right,16,-22,6,7102,Thalamus_R,1.0,12,-19,6,236,R_Stha,1.0,18,-22,3,15,Right_Thalamus,1.0,11,-18,7,9,THA-VPl-rh,0.9811320754716981,18.0,-22.0,4.0
1284,R__Stha__18,Right,22,-22,1,7102,Thalamus_R,0.75,12,-19,6,236,R_Stha,1.0,18,-22,3,15,Right_Thalamus,0.3269230769230769,11,-18,7,9,THA-VPl-rh,0.6923076923076923,18.0,-22.0,4.0
1285,R__Stha__19,Right,23,-23,8,7102,Thalamus_R,0.5490196078431373,12,-19,6,236,R_Stha,1.0,18,-22,3,15,Right_Thalamus,0.37254901960784315,11,-18,7,9,THA-VPl-rh,0.5882352941176471,18.0,-22.0,4.0
1286,R__Stha__20,Right,17,-18,-2,7102,Thalamus_R,1.0,12,-19,6,236,R_Stha,1.0,18,-22,3,15,Right_Thalamus,0.36538461538461536,11,-18,7,9,THA-VPl-rh,0.5769230769230769,18.0,-22.0,4.0
1287,R__Stha__21,Right,18,-23,-1,7102,Thalamus_R,1.0,12,-19,6,236,R_Stha,1.0,18,-22,3,15,Right_Thalamus,0.8518518518518519,11,-18,7,9,THA-VPl-rh,0.9259259259259259,18.0,-22.0,4.0
1288,R__Stha__22,Right,13,-22,-1,7102,Thalamus_R,0.9215686274509803,12,-19,6,236,R_Stha,1.0,18,-22,3,15,Right_Thalamus,1.0,11,-18,7,9,THA-VPl-rh,0.47058823529411764,18.0,-22.0,4.0
1289,R__Stha__23,Right,15,-23,2,7102,Thalamus_R,1.0,12,-19,6,236,R_Stha,1.0,18,-22,3,15,Right_Thalamus,1.0,11,-18,7,9,THA-VPl-rh,0.8461538461538461,18.0,-22.0,4.0
1290,R__Stha__24,Right,22,-20,4,7102,Thalamus_R,0.6909090909090909,12,-19,6,236,R_Stha,1.0,18,-22,3,15,Right_Thalamus,0.2545454545454545,11,-18,7,9,THA-VPl-rh,0.6545454545454545,18.0,-22.0,4.0
1291,R__Stha__25,Right,17,-22,-4,7102,Thalamus_R,0.3333333333333333,12,-19,6,236,R_Stha,1.0,18,-22,3,15,Right_Thalamus,0.45098039215686275,11,-18,7,9,THA-VPl-rh,0.2549019607843137,18.0,-22.0,4.0
1323,R__rTtha__1,Right,2,-9,10,7102,Thalamus_R,0.171875,12,-19,6,238,R_rTtha,1.0,3,-13,5,15,Right_Thalamus,0.78125,11,-18,7,10,THA-VAs-rh,0.453125,10.0,-10.0,12.0
1324,R__rTtha__2,Right,3,-22,2,7102,Thalamus_R,0.6470588235294118,12,-19,6,238,R_rTtha,1.0,3,-13,5,15,Right_Thalamus,0.7843137254901961,11,-18,7,3,THA-VAip-rh,0.2549019607843137,8.0,-14.0,4.0
1325,R__rTtha__3,Right,3,-4,11,7002,Caudate_R,0.0,14,10,8,238,R_rTtha,1.0,3,-13,5,15,Right_Thalamus,0.3269230769230769,11,-18,7,10,THA-VAs-rh,0.15384615384615385,10.0,-10.0,12.0
1326,R__rTtha__4,Right,3,-5,-3,7022,Pallidum_R,0.0,20,-2,-2,238,R_rTtha,1.0,3,-13,5,15,Right_Thalamus,0.5769230769230769,11,-18,7,4,THA-VAia-rh,0.23076923076923078,6.0,-6.0,2.0
1327,R__rTtha__5,Right,1,-11,1,7102,Thalamus_R,0.12345679012345678,12,-19,6,238,R_rTtha,1.0,3,-13,5,15,Right_Thalamus,0.5185185185185185,11,-18,7,4,THA-VAia-rh,0.2962962962962963,6.0,-6.0,2.0
1328,R__rTtha__6,Right,3,-20,11,7102,Thalamus_R,0.43137254901960786,12,-19,6,238,R_rTtha,1.0,3,-13,5,15,Right_Thalamus,0.803921568627451,11,-18,7,11,THA-DAm-rh,0.17647058823529413,10.0,-24.0,12.0
1329,R__rTtha__7,Right,3,-2,-1,7022,Pallidum_R,0.0,20,-2,-2,238,R_rTtha,1.0,3,-13,5,15,Right_Thalamus,0.7692307692307693,11,-18,7,4,THA-VAia-rh,0.25,6.0,-6.0,2.0
1330,R__rTtha__8,Right,1,-18,3,7102,Thalamus_R,0.6,12,-19,6,238,R_rTtha,1.0,3,-13,5,15,Right_Thalamus,0.6833333333333333,11,-18,7,3,THA-VAip-rh,0.4666666666666667,8.0,-14.0,4.0
1331,R__rTtha__9,Right,3,-22,-1,7102,Thalamus_R,0.02127659574468085,12,-19,6,238,R_rTtha,1.0,3,-13,5,15,Right_Thalamus,0.5319148936170213,11,-18,7,8,THA-VPm-rh,0.1702127659574468,10.0,-24.0,2.0
1332,R__rTtha__10,Right,3,-8,13,7102,Thalamus_R,0.0,12,-19,6,238,R_rTtha,1.0,3,-13,5,15,Right_Thalamus,0.6923076923076923,11,-18,7,10,THA-VAs-rh,0.34615384615384615,10.0,-10.0,12.0
1333,R__rTtha__11,Right,1,-13,9,7102,Thalamus_R,0.37333333333333335,12,-19,6,238,R_rTtha,1.0,3,-13,5,15,Right_Thalamus,0.6933333333333334,11,-18,7,10,THA-VAs-rh,0.22666666666666666,10.0,-10.0,12.0
1334,R__rTtha__12,Right,3,-1,3,7002,Caudate_R,0.0,14,10,8,238,R_rTtha,1.0,3,-13,5,15,Right_Thalamus,0.6721311475409836,11,-18,7,4,THA-VAia-rh,0.14754098360655737,6.0,-6.0,2.0
1335,R__rTtha__13,Right,2,-16,11,7102,Thalamus_R,0.6470588235294118,12,-19,6,238,R_rTtha,1.0,3,-13,5,15,Right_Thalamus,0.9411764705882353,11,-18,7,10,THA-VAs-rh,0.35294117647058826,10.0,-10.0,12.0
1336,R__rTtha__14,Right,2,-20,7,7102,Thalamus_R,0.7627118644067796,12,-19,6,238,R_rTtha,1.0,3,-13,5,15,Right_Thalamus,0.7627118644067796,11,-18,7,3,THA-VAip-rh,0.4915254237288136,8.0,-14.0,4.0
1337,R__rTtha__15,Right,2,-14,-2,7102,Thalamus_R,0.29411764705882354,12,-19,6,238,R_rTtha,1.0,3,-13,5,15,Right_Thalamus,0.6764705882352942,11,-18,7,3,THA-VAip-rh,0.29411764705882354,8.0,-14.0,4.0
1338,R__rTtha__16,Right,2,-9,-2,7102,Thalamus_R,0.0,12,-19,6,238,R_rTtha,1.0,3,-13,5,15,Right_Thalamus,0.7,11,-18,7,4,THA-VAia-rh,0.45714285714285713,6.0,-6.0,2.0
1339,R__rTtha__17,Right,2,-18,0,7102,Thalamus_R,0.37254901960784315,12,-19,6,238,R_rTtha,1.0,3,-13,5,15,Right_Thalamus,0.6862745098039216,11,-18,7,3,THA-VAip-rh,0.5882352941176471,8.0,-14.0,4.0
1340,R__rTtha__18,Right,3,-3,7,7002,Caudate_R,0.0,14,10,8,238,R_rTtha,1.0,3,-13,5,15,Right_Thalamus,0.6296296296296297,11,-18,7,10,THA-VAs-rh,0.25925925925925924,10.0,-10.0,12.0
1341,R__rTtha__19,Right,3,-12,13,7102,Thalamus_R,0.3137254901960784,12,-19,6,238,R_rTtha,1.0,3,-13,5,15,Right_Thalamus,0.9803921568627451,11,-18,7,10,THA-VAs-rh,0.5098039215686274,10.0,-10.0,12.0
1342,R__rTtha__20,Right,6,-22,15,7102,Thalamus_R,0.3384615384615385,12,-19,6,238,R_rTtha,1.0,3,-13,5,15,Right_Thalamus,0.9076923076923077,11,-18,7,11,THA-DAm-rh,0.2,10.0,-24.0,12.0
1343,R__rTtha__21,Right,1,-16,7,7102,Thalamus_R,0.4714285714285714,12,-19,6,238,R_rTtha,1.0,3,-13,5,15,Right_Thalamus,0.4714285714285714,11,-18,7,3,THA-VAip-rh,0.24285714285714285,8.0,-14.0,4.0
1344,R__rTtha__22,Right,2,-6,6,7102,Thalamus_R,0.02564102564102564,12,-19,6,238,R_rTtha,1.0,3,-13,5,15,Right_Thalamus,0.8205128205128205,11,-18,7,4,THA-VAia-rh,0.3717948717948718,6.0,-6.0,2.0
1345,R__rTtha__23,Right,2,-6,1,7102,Thalamus_R,0.0,12,-19,6,238,R_rTtha,1.0,3,-13,5,15,Right_Thalamus,0.8904109589041096,11,-18,7,4,THA-VAia-rh,0.6301369863013698,6.0,-6.0,2.0
1346,R__rTtha__24,Right,11,-31,11,7102,Thalamus_R,0.3116883116883117,12,-19,6,238,R_rTtha,1.0,3,-13,5,15,Right_Thalamus,0.7662337662337663,11,-18,7,11,THA-DAm-rh,0.5844155844155844,10.0,-24.0,12.0
1347,R__rTtha__25,Right,0,-9,5,7102,Thalamus_R,0.0,12,-19,6,238,R_rTtha,1.0,3,-13,5,15,Right_Thalamus,0.18181818181818182,11,-18,7,4,THA-VAia-rh,0.0,6.0,-6.0,2.0
1348,R__rTtha__26,Right,2,-10,5,7102,Thalamus_R,0.36363636363636365,12,-19,6,238,R_rTtha,1.0,3,-13,5,15,Right_Thalamus,0.9545454545454546,11,-18,7,4,THA-VAia-rh,0.6818181818181818,6.0,-6.0,2.0
1349,R__rTtha__27,Right,2,-13,5,7102,Thalamus_R,0.8863636363636364,12,-19,6,238,R_rTtha,1.0,3,-13,5,15,Right_Thalamus,0.8863636363636364,11,-18,7,4,THA-VAia-rh,0.36363636363636365,6.0,-6.0,2.0
1350,R__rTtha__28,Right,2,-15,2,7102,Thalamus_R,0.4883720930232558,12,-19,6,238,R_rTtha,1.0,3,-13,5,15,Right_Thalamus,0.7674418604651163,11,-18,7,3,THA-VAip-rh,0.4883720930232558,8.0,-14.0,4.0
1387,R__PPtha__1,Right,12,-19,14,7102,Thalamus_R,1.0,12,-19,6,240,R_PPtha,1.0,15,-27,6,15,Right_Thalamus,1.0,11,-18,7,12,THA-DAl-rh,0.74,16.0,-20.0,12.0
1388,R__PPtha__2,Right,20,-28,11,7102,Thalamus_R,0.88,12,-19,6,240,R_PPtha,1.0,15,-27,6,15,Right_Thalamus,0.78,11,-18,7,12,THA-DAl-rh,0.5,16.0,-20.0,12.0
1389,R__PPtha__3,Right,10,-19,10,7102,Thalamus_R,1.0,12,-19,6,240,R_PPtha,1.0,15,-27,6,15,Right_Thalamus,1.0,11,-18,7,11,THA-DAm-rh,0.8947368421052632,10.0,-24.0,12.0
1390,R__PPtha__4,Right,8,-27,1,7102,Thalamus_R,0.8461538461538461,12,-19,6,240,R_PPtha,1.0,15,-27,6,15,Right_Thalamus,0.8269230769230769,11,-18,7,8,THA-VPm-rh,0.8653846153846154,10.0,-24.0,2.0
1391,R__PPtha__5,Right,19,-29,0,7102,Thalamus_R,0.9367088607594937,12,-19,6,240,R_PPtha,1.0,15,-27,6,15,Right_Thalamus,0.9873417721518988,11,-18,7,23,THA-DP-rh,1.0,16.0,-30.0,2.0
1392,R__PPtha__6,Right,15,-29,4,7102,Thalamus_R,1.0,12,-19,6,240,R_PPtha,1.0,15,-27,6,15,Right_Thalamus,1.0,11,-18,7,23,THA-DP-rh,0.7857142857142857,16.0,-30.0,2.0
1393,R__PPtha__7,Right,20,-26,15,7102,Thalamus_R,0.391304347826087,12,-19,6,240,R_PPtha,1.0,15,-27,6,15,Right_Thalamus,0.391304347826087,11,-18,7,12,THA-DAl-rh,0.6521739130434783,16.0,-20.0,12.0
1394,R__PPtha__8,Right,16,-28,7,7102,Thalamus_R,1.0,12,-19,6,240,R_PPtha,1.0,15,-27,6,15,Right_Thalamus,1.0,11,-18,7,23,THA-DP-rh,0.88,16.0,-30.0,2.0
1395,R__PPtha__9,Right,23,-27,2,7102,Thalamus_R,0.49230769230769234,12,-19,6,240,R_PPtha,1.0,15,-27,6,15,Right_Thalamus,0.3230769230769231,11,-18,7,23,THA-DP-rh,0.6615384615384615,16.0,-30.0,2.0
1396,R__PPtha__10,Right,12,-15,15,7102,Thalamus_R,1.0,12,-19,6,240,R_PPtha,1.0,15,-27,6,15,Right_Thalamus,1.0,11,-18,7,10,THA-VAs-rh,0.66,10.0,-10.0,12.0
1397,R__PPtha__11,Right,23,-30,5,7102,Thalamus_R,0.0784313725490196,12,-19,6,240,R_PPtha,1.0,15,-27,6,15,Right_Thalamus,0.2549019607843137,11,-18,7,23,THA-DP-rh,0.5686274509803921,16.0,-30.0,2.0
1398,R__PPtha__12,Right,8,-26,5,7102,Thalamus_R,1.0,12,-19,6,240,R_PPtha,1.0,15,-27,6,15,Right_Thalamus,1.0,11,-18,7,11,THA-DAm-rh,0.6666666666666666,10.0,-24.0,12.0
1399,R__PPtha__13,Right,18,-30,-4,4102,Hippocampus_R,0.2702702702702703,28,-21,-12,240,R_PPtha,1.0,15,-27,6,15,Right_Thalamus,0.7432432432432432,11,-18,7,23,THA-DP-rh,0.6756756756756757,16.0,-30.0,2.0
1400,R__PPtha__14,Right,15,-18,17,7102,Thalamus_R,1.0,12,-19,6,240,R_PPtha,1.0,15,-27,6,15,Right_Thalamus,0.9534883720930233,11,-18,7,12,THA-DAl-rh,0.9302325581395349,16.0,-20.0,12.0
1401,R__PPtha__15,Right,11,-12,13,7102,Thalamus_R,1.0,12,-19,6,240,R_PPtha,1.0,15,-27,6,15,Right_Thalamus,1.0,11,-18,7,10,THA-VAs-rh,0.8589743589743589,10.0,-10.0,12.0
1402,R__PPtha__16,Right,12,-32,0,7102,Thalamus_R,0.47863247863247865,12,-19,6,240,R_PPtha,1.0,15,-27,6,15,Right_Thalamus,0.9230769230769231,11,-18,7,23,THA-DP-rh,0.7777777777777778,16.0,-30.0,2.0
1403,R__PPtha__17,Right,18,-23,16,7102,Thalamus_R,0.8333333333333334,12,-19,6,240,R_PPtha,1.0,15,-27,6,15,Right_Thalamus,0.8333333333333334,11,-18,7,12,THA-DAl-rh,0.9666666666666667,16.0,-20.0,12.0
1404,R__PPtha__18,Right,22,-30,-3,4102,Hippocampus_R,0.23529411764705882,28,-21,-12,240,R_PPtha,1.0,15,-27,6,15,Right_Thalamus,0.6862745098039216,11,-18,7,23,THA-DP-rh,0.5294117647058824,16.0,-30.0,2.0
1405,R__PPtha__19,Right,13,-30,-4,7102,Thalamus_R,0.25,12,-19,6,240,R_PPtha,1.0,15,-27,6,15,Right_Thalamus,0.36666666666666664,11,-18,7,23,THA-DP-rh,0.16666666666666666,16.0,-30.0,2.0
1406,R__PPtha__20,Right,12,-23,12,7102,Thalamus_R,1.0,12,-19,6,240,R_PPtha,1.0,15,-27,6,15,Right_Thalamus,1.0,11,-18,7,11,THA-DAm-rh,0.92,10.0,-24.0,12.0
1407,R__PPtha__21,Right,16,-28,0,7102,Thalamus_R,1.0,12,-19,6,240,R_PPtha,1.0,15,-27,6,15,Right_Thalamus,1.0,11,-18,7,23,THA-DP-rh,0.8507462686567164,16.0,-30.0,2.0
1408,R__PPtha__22,Right,15,-13,17,7102,Thalamus_R,0.8928571428571429,12,-19,6,240,R_PPtha,1.0,15,-27,6,15,Right_Thalamus,0.8214285714285714,11,-18,7,10,THA-VAs-rh,0.75,10.0,-10.0,12.0
1409,R__PPtha__23,Right,19,-29,4,7102,Thalamus_R,0.9736842105263158,12,-19,6,240,R_PPtha,1.0,15,-27,6,15,Right_Thalamus,1.0,11,-18,7,23,THA-DP-rh,1.0,16.0,-30.0,2.0
1410,R__PPtha__24,Right,15,-9,15,7102,Thalamus_R,0.4634146341463415,12,-19,6,240,R_PPtha,1.0,15,-27,6,15,Right_Thalamus,0.7317073170731707,11,-18,7,10,THA-VAs-rh,0.6585365853658537,10.0,-10.0,12.0
1411,R__PPtha__25,Right,16,-26,12,7102,Thalamus_R,1.0,12,-19,6,240,R_PPtha,1.0,15,-27,6,15,Right_Thalamus,1.0,11,-18,7,11,THA-DAm-rh,0.5869565217391305,10.0,-24.0,12.0
1412,R__PPtha__26,Right,23,-30,1,7102,Thalamus_R,0.058823529411764705,12,-19,6,240,R_PPtha,1.0,15,-27,6,15,Right_Thalamus,0.3333333333333333,11,-18,7,23,THA-DP-rh,0.803921568627451,16.0,-30.0,2.0
1413,R__PPtha__27,Right,9,-30,3,7102,Thalamus_R,1.0,12,-19,6,240,R_PPtha,1.0,15,-27,6,15,Right_Thalamus,1.0,11,-18,7,23,THA-DP-rh,0.45454545454545453,16.0,-30.0,2.0
1414,R__PPtha__28,Right,22,-28,8,7102,Thalamus_R,0.609375,12,-19,6,240,R_PPtha,1.0,15,-27,6,15,Right_Thalamus,0.65625,11,-18,7,23,THA-DP-rh,0.84375,16.0,-30.0,2.0
1415,R__PPtha__29,Right,14,-6,13,7002,Caudate_R,0.03571428571428571,14,10,8,240,R_PPtha,1.0,15,-27,6,15,Right_Thalamus,0.9285714285714286,11,-18,7,10,THA-VAs-rh,0.7142857142857143,10.0,-10.0,12.0
1416,R__PPtha__30,Right,15,-22,15,7102,Thalamus_R,1.0,12,-19,6,240,R_PPtha,1.0,15,-27,6,15,Right_Thalamus,1.0,11,-18,7,12,THA-DAl-rh,0.8809523809523809,16.0,-20.0,12.0
1417,R__PPtha__31,Right,10,-24,8,7102,Thalamus_R,1.0,12,-19,6,240,R_PPtha,1.0,15,-27,6,15,Right_Thalamus,1.0,11,-18,7,11,THA-DAm-rh,0.86,10.0,-24.0,12.0
1418,R__PPtha__32,Right,11,-29,0,7102,Thalamus_R,0.9130434782608695,12,-19,6,240,R_PPtha,1.0,15,-27,6,15,Right_Thalamus,0.9565217391304348,11,-18,7,8,THA-VPm-rh,0.6666666666666666,10.0,-24.0,2.0
1419,R__PPtha__33,Right,23,-28,11,7102,Thalamus_R,0.22,12,-19,6,240,R_PPtha,1.0,15,-27,6,15,Right_Thalamus,0.02,11,-18,7,12,THA-DAl-rh,0.26,16.0,-20.0,12.0
1420,R__PPtha__34,Right,12,-28,5,7102,Thalamus_R,1.0,12,-19,6,240,R_PPtha,1.0,15,-27,6,15,Right_Thalamus,1.0,11,-18,7,8,THA-VPm-rh,0.82,10.0,-24.0,2.0
1455,R__Otha__1,Right,16,-33,1,7102,Thalamus_R,0.6333333333333333,12,-19,6,242,R_Otha,1.0,13,-28,8,15,Right_Thalamus,1.0,11,-18,7,23,THA-DP-rh,1.0,16.0,-30.0,2.0
1456,R__Otha__2,Right,23,-32,-1,4102,Hippocampus_R,0.4,28,-21,-12,242,R_Otha,1.0,13,-28,8,15,Right_Thalamus,0.5333333333333333,11,-18,7,23,THA-DP-rh,0.7166666666666667,16.0,-30.0,2.0
1457,R__Otha__3,Right,15,-28,11,7102,Thalamus_R,0.9807692307692307,12,-19,6,242,R_Otha,1.0,13,-28,8,15,Right_Thalamus,1.0,11,-18,7,11,THA-DAm-rh,0.9038461538461539,10.0,-24.0,12.0
1458,R__Otha__4,Right,5,-13,11,7102,Thalamus_R,1.0,12,-19,6,242,R_Otha,1.0,13,-28,8,15,Right_Thalamus,1.0,11,-18,7,10,THA-VAs-rh,0.9333333333333333,10.0,-10.0,12.0
1459,R__Otha__5,Right,20,-33,2,7102,Thalamus_R,0.4,12,-19,6,242,R_Otha,1.0,13,-28,8,15,Right_Thalamus,1.0,11,-18,7,23,THA-DP-rh,1.0,16.0,-30.0,2.0
1460,R__Otha__6,Right,9,-33,5,7102,Thalamus_R,0.4533333333333333,12,-19,6,242,R_Otha,1.0,13,-28,8,15,Right_Thalamus,0.9466666666666667,11,-18,7,23,THA-DP-rh,0.4266666666666667,16.0,-30.0,2.0
1461,R__Otha__7,Right,12,-34,2,7102,Thalamus_R,0.40298507462686567,12,-19,6,242,R_Otha,1.0,13,-28,8,15,Right_Thalamus,0.9850746268656716,11,-18,7,23,THA-DP-rh,0.9552238805970149,16.0,-30.0,2.0
1462,R__Otha__8,Right,8,-20,13,7102,Thalamus_R,1.0,12,-19,6,242,R_Otha,1.0,13,-28,8,15,Right_Thalamus,1.0,11,-18,7,11,THA-DAm-rh,0.7142857142857143,10.0,-24.0,12.0
1463,R__Otha__9,Right,9,-13,15,7102,Thalamus_R,1.0,12,-19,6,242,R_Otha,1.0,13,-28,8,15,Right_Thalamus,1.0,11,-18,7,10,THA-VAs-rh,0.9361702127659575,10.0,-10.0,12.0
1464,R__Otha__10,Right,18,-31,9,7102,Thalamus_R,0.8269230769230769,12,-19,6,242,R_Otha,1.0,13,-28,8,15,Right_Thalamus,0.7307692307692307,11,-18,7,23,THA-DP-rh,0.5576923076923077,16.0,-30.0,2.0
